,Device_ID,Event_ID,Event_start_time,Tags,Free_text,Name_of_cat,Weight_of_cat,Tare_weight,min_sum,max_sum,mean_sum,std_sum,duration_of_event,max_10_dev,max_10_dur,Total_Tare_weight,hour_day
2264,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo3MmVkMWRhOC00OWU2LTQwNTAtODY1YS0yMmZkNzZmMjczMjc=,2021-02-21 12:40:04,"['urination', 'cat in box']","12:40:03	12:41:47	Confirmed activity, cat in the box, urination 
",Husker,5611,"[2307, 3018, 3288, 5116]",13770.0,20693.0,17244.21921641791,2713.943272946925,160.77493600000275,13770.0,36.675,13729,12.7
2265,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo3NmMwODkzYy1mZTJkLTQ0ZTAtODU3OS01YTBlNzZkZjgxNjU=,2021-02-14 15:03:03,"['defecation', 'cat in box']","15:02:58	15:06:53	Confirmed activity, cat in the box, defecation
",Husker,5579,"[1641, 1960, 4362, 4982]",12981.0,19931.0,17381.631198347106,2274.375612945372,290.3749400000029,12980.0,46.325,12945,15.1
2266,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo3NzlmMTIzZS05OWU5LTQ5OTktYmMyZS01YzA5NGI4MmI5MDI=,2021-09-19 14:28:32,"['cat in box', 'urination']","14:28:28	14:29:26	Confirmed activity, cat in the box, urination
",Husker,5126,"[2465, 3624, 4141, 3851]",14202.0,20240.0,16531.599494485294,2585.20654645303,108.77494500000284,14220.0,59.925,14081,14.5
2267,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo3NzMxY2NlYy1iNmJjLTQwOTYtOGJlYy1iZDYwZGE0ZGY2Njk=,2021-02-18 00:44:29,"['cat in box', 'urination']","0:44:34	0:46:46	Confirmed activity, cat in the box, urination 
",Husker,5554,"[1901, 1897, 3886, 4793]",12532.0,20098.0,16318.708028242678,2579.5753459591447,191.17493100000297,12530.0,34.575,12477,0.7
2268,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo3ODY2NDVjMS05NjgzLTRlNWYtYTZlYy1mMjlkZWE3NGI2MTY=,2021-02-10 13:50:59,"['cat in box', 'non_elimination']","13:50:42	13:51:36	Confirmed activity, cat in the box, non-elimination
",Husker,5761,"[2545, 2665, 3518, 4760]",13435.0,19917.0,15092.32475,2200.2617948277957,99.9749360000028,13470.0,31.95,13488,13.8
2269,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo4MDEwYTAzYS03NDQ3LTQxY2YtODMwYS01MGVkODBiYTY1ZDg=,2021-01-27 06:42:36,"['urination', 'cat in box']","6:42:33	6:43:58	Confirmed activity, cat in the box, urination 
",Husker,5558,"[2805, 2460, 4294, 3678]",13243.0,19599.0,16435.225245786518,2734.32158636586,142.37492999999932,13250.0,39.575,13237,6.7
2270,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo4MDg0ZGQ0NC05OGJmLTRiMGUtYjVjOS1kZGM2OTJiOTJhMzc=,2021-01-29 06:52:29,"['urination', 'cat in box']","6:52:27	6:54:19	Confirmed activity, cat in the box, urination 
",Husker,5584,"[2384, 1035, 4126, 5859]",13433.0,19704.0,16988.045386904763,2680.313433421126,167.9749449999993,13440.0,38.9,13404,6.9
2271,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo4NmQ0ODAzOS1mYzNkLTRmY2ItOGFmNy0wOGFjYjkyZGY5NGQ=,2021-01-04 13:30:44,"['cat in box', 'urination']","13:30:37	13:32:15	Confirmed activity, cat in the box, urination 
",Husker,5541,"[1181, 3840, 2629, 5641]",13245.0,19775.0,16668.519268134714,2691.8144003524144,154.374935000003,13320.0,41.2,13291,13.5
2272,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo4NzBjNjViOS0wM2E1LTRiMzEtOTQyNi1jZGI5N2NhZjBhZWQ=,2021-02-03 05:51:44,"['defecation', 'cat in box']","5:51:48	5:55:36	Confirmed activity, cat in the box, defecation
",Husker,5546,"[3353, 1867, 3953, 3346]",12498.0,20241.0,16806.381144662922,2329.550804181844,284.7749520000027,12570.0,47.525,12519,5.8
2273,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo4Yjc0NzljZC03MGQxLTQxOGUtOTJhNi1hNTNlNmJkM2ZhNTY=,2021-02-21 09:25:18,"['non_elimination', 'cat in box']","9:25:19	9:25:55	Confirmed activity, cat in the box, non-elimination	merged
9:26:16	9:26:43	Confirmed activity, cat in the box, non-elimination	merged
",Husker,5591,"[2252, 2855, 3284, 5334]",13685.0,20364.0,15965.70540730337,2683.259153189157,142.3749439999993,13720.0,55.325,13725,9.4
2274,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo4ZmU3NjQxNS04YjlkLTQ3MzMtYjNhZi0xNzIxODliNmMyYjY=,2021-09-03 06:32:06,"['urination', 'cat in box']","6:32:09	6:34:14	Confirmed activity, cat in the box, urination
",,5235,"[731, 2185, 2102, 4558]",9156.0,16119.0,13086.958888888888,2494.981885217026,179.9749430000029,9590.0,47.8,9576,6.5
2275,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjo5ZmIzOWQ1ZC0wZDZjLTRiYmQtOGM5NC1mMjYyYzNkNzcxZGQ=,2021-09-20 08:29:39,"['non_elimination', 'cat in box']","8:29:45	8:30:01	Confirmed activity, cat in the box, non-elimination
",Husker,5586,"[2211, 3196, 4124, 4758]",14047.0,20404.0,15306.988364361701,2091.573577984441,75.17495900000267,14290.0,37.775,14289,8.5
2276,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjowMTU4NGZmMi1lZWYxLTQ4OGUtYWNkOS0yNGU5ZDkyNDU1M2E=,2021-02-04 12:58:10,"['urination', 'cat in box']","12:58:14	12:59:46	Confirmed activity, cat in the box, urination 
",Husker,5628,"[3019, 2631, 3808, 4741]",14200.0,20599.0,17485.764266304348,2758.9492794081093,147.17493100000286,14210.0,31.925,14199,13.0
2277,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjowMWJhMDNhYS1kY2ZiLTQ1ZjItYjQ0MC0zNjA2NTBjOGExNTU=,2021-01-17 03:30:36,"['cat in box', 'non_elimination']","3:30:37	3:35:10	Confirmed activity, cat in the box, non-elimination	straining to defecate
",Husker,5527,"[3465, 1795, 3458, 4057]",12815.0,19312.0,17321.705302567236,2158.988281253581,327.17493100000274,12820.0,42.275,12775,3.5
2278,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjowMzJkNmNhNi0yODYwLTQwNGItYTkwZS02MTJiNTU3MzAyMjY=,2021-02-11 05:05:53,"['non_elimination', 'cat in box']","5:05:42	5:06:23	Confirmed activity, cat in the box, non-elimination
",Husker,5605,"[1939, 2243, 4152, 5200]",13464.0,20203.0,15448.480603448275,2650.045191349763,92.77494300000262,13520.0,48.975,13534,5.1
2279,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjowNDcxNmNmOS1lZTE5LTQ0MDctYWVmMC0wZGQ4MWJjMThmYTQ=,2021-02-19 10:25:00,"['urination', 'cat in box']","10:25:05	10:26:49	Confirmed activity, cat in the box, urination 
",Husker,5510,"[2606, 2987, 3221, 5256]",14045.0,20574.0,17510.259390394087,2661.6772000293136,162.37493400000267,14080.0,46.575,14070,10.4
2280,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjowNTBiZDY5Yy1mOGYzLTRmZTctYjY4MS0yNzBlYjg4MDVjYzk=,2021-02-12 14:18:51,"['urination', 'cat in box']","14:18:46	14:20:19	Confirmed activity, cat in the box, urination 
",Husker,5648,"[2276, 2936, 3519, 4396]",13131.0,20192.0,16428.46206550802,2739.676246087486,149.57493499999927,13130.0,40.725,13127,14.3
2281,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjowNTdhYzBiNC1jY2Q4LTQ5NTItOTZjNy02ZGFkYjViZWVhMzg=,2021-01-03 10:47:48,"['cat in box', 'urination']","10:48:08	10:49:48	Confirmed activity, cat in the box, urination 
",Husker,5511,"[961, 3590, 2949, 6009]",13543.0,20213.0,16870.03894472362,2648.388570581294,159.17492999999928,13550.0,35.775,13509,10.8
2282,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjowODE4ODM2ZC05NjBlLTQ2OGMtYjI2Mi01ODE3ZGYzYzBhMzQ=,2021-01-10 05:28:16,"['cat in box', 'urination']","5:28:19	5:31:00	Confirmed activity, cat in the box, urination 
",Husker,5537,"[2954, 4053, 3682, 3695]",13855.0,21187.0,18284.1,2525.9112305702683,219.97493700000317,14420.0,34.825,14384,5.5
2283,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjowODFiZGQ4Yy0zNDAxLTRkZDYtYjhhZS03NDVjNDc4ZTdlMGI=,2021-09-21 05:51:38,"['non_elimination', 'cat in box', 'cat rubbing box']","5:51:41	5:52:54	Confirmed activity, cat rubbing box, cat in the box, non-elimination
",Husker,5463,"[2147, 3004, 4505, 4654]",14258.0,20629.0,16362.7763671875,2613.811894725284,127.97494499999928,14290.0,51.775,14310,5.8
2284,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjowZDAyMDEyZS1mYjRkLTRlZWMtYmRhOS1lNjQ4MjQyNzcxOTk=,2021-09-02 09:40:14,"['urination', 'cat in box']","9:40:21	9:41:49	Confirmed activity, cat in the box, urination
",,5288,"[707, 2319, 2102, 4342]",9255.0,15818.0,12434.743279569893,2529.019381177195,148.77494600000284,9460.0,55.575,9470,9.7
2285,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoxM2VjNGIxMC1jYzM0LTQzYTAtYTAzNS00ZDU5NzVkYWMwM2M=,2021-02-05 09:36:22,"['defecation', 'cat in box']","9:36:33	9:39:36	Confirmed activity, cat in the box, defecation
",Husker,5498,"[3545, 1969, 3618, 4993]",14160.0,20905.0,18279.821679042903,2380.535124109812,242.37493100000304,14170.0,15.2,14125,9.6
2286,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoxMDVkN2UzYi1mYjUwLTQ2MWUtYmU2YS0zNTNlYzI3MzlmYTQ=,2021-01-08 07:15:25,"['urination', 'cat in box']","7:15:21	7:17:31	Confirmed activity, cat in the box, urination 
",Husker,5483,"[1048, 2829, 3779, 5156]",12815.0,19510.0,16331.207886266095,2607.8756782657206,186.37493100000304,12850.0,35.7,12812,7.2
2287,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoxMGM0MDE4ZS1hODgyLTQyMzktODEwZC1iOTYzMGQyMWFiOWY=,2021-02-09 10:53:35,"['urination', 'cat in box']","10:53:44	10:55:29	Confirmed activity, cat in the box, urination 
",Husker,5538,"[3391, 2556, 3435, 4088]",13392.0,19965.0,16907.40910532995,2686.299770308679,157.57497000000285,13510.0,30.475,13470,10.9
2288,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoxMzBiNWJmNy03MmNkLTQ2ZTQtYmVjYy0xM2VlNDQwMTg2NjE=,2021-01-12 14:29:48,"['cat in box', 'urination']","14:29:46	14:31:05	Confirmed activity, cat in the box, urination 
",Husker,5568,"[2005, 2685, 4265, 4697]",13503.0,27056.0,16752.637244152047,2776.8495047747438,136.7749539999993,13660.0,42.925,13652,14.5
2289,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoxODhkY2M2MC02ZDlmLTRiNjMtOWJlYi0yM2IyMDY1MTlkOWY=,2021-01-23 10:24:36,"['urination', 'cat in box']","10:24:38	10:26:16	Confirmed activity, cat in the box, urination 
",Husker,5529,"[3089, 2650, 4613, 3346]",13742.0,20329.0,17125.519987309646,2676.225543500193,157.57494000000315,13750.0,33.95,13698,10.4
2290,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoxYTEzZTk4Yy0zZGUxLTRjZmUtYmYwNC02ZTEzNDM0NjZjODE=,2021-01-07 16:11:33,"['cat in box', 'non_elimination']","16:11:34	16:12:10	Confirmed activity, cat in the box, non-elimination
",Husker,5725,"[2068, 3582, 2641, 4488]",12754.0,19416.0,14581.9109375,2477.5869078699775,95.9749340000028,12760.0,41.075,12779,16.2
2291,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoxZmU3NmIzMC1hOTlkLTQ0ZWQtYjk4Zi0wN2QwMzY4YWE4MjE=,2021-02-10 06:37:54,"['cat in box', 'urination']","6:37:48	6:40:10	Confirmed activity, cat in the box, urination 
",Husker,5589,"[3551, 2534, 3499, 3936]",13536.0,20409.0,17448.20580179283,2559.2787494130366,200.7749389999992,13560.0,46.45,13520,6.6
2292,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoyMDgxM2MxYi1hZmRlLTQ1MWUtOTQ0Ny00OTU4MjIzMzUxZmY=,2021-01-02 13:47:11,"['cat in box', 'urination']","13:47:26	13:48:59	Confirmed activity, cat in the box, urination 
",Husker,5569,"[784, 4262, 2938, 5665]",13664.0,19946.0,16931.854222972972,2724.3492532574382,147.97494700000289,13670.0,36.175,13649,13.8
2293,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoyNGMwZDg3ZS00ZTQ0LTQ4NGQtODBmMC1iZmI4ZmIxYjczMmM=,2021-01-30 15:10:12,"['urination', 'cat in box']","15:10:13	15:11:38	Confirmed activity, cat in the box, urination 
",Husker,5521,"[2411, 2327, 4029, 4084]",12904.0,19217.0,16099.396581491712,2716.762411593061,144.77497400000277,12910.0,25.125,12851,15.2
2294,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoyNjVhOWI1Yi04NmUwLTQ1YmEtOWRmZi1lMzdkNmIzNDgwNmY=,2021-01-15 06:57:26,"['cat in box', 'defecation']","6:57:19	6:59:45	Confirmed activity, cat in the box, defecation
",Husker,5498,"[1833, 1867, 3588, 5864]",13104.0,19731.0,16968.652023565573,2548.3867089164974,195.17493600000284,13190.0,41.075,13152,6.9
2295,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoyNWM2YWJhZS0xMTgxLTRkYTYtYTA2My0zY2U0OGRlODMxZDI=,2021-09-03 16:14:33,"['cat in box', 'non_elimination']","16:14:31	16:15:19	Confirmed activity, cat in the box, non-elimination
",,5479,"[835, 2407, 2096, 3892]",8069.0,16533.0,11314.906486742424,2460.5135485466326,105.5749450000028,9220.0,39.75,9230,16.2
2296,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoyNWY5NDAzYi04YTdjLTQxZjEtOTc1Yi0zYWE3YjY5OWZhYzY=,2021-02-11 06:51:35,"['cat in box', 'urination']","6:52:11	6:53:28	Confirmed activity, cat in the box, urination 
",Husker,5574,"[1960, 2257, 4151, 5162]",13512.0,19977.0,15921.350113122173,2742.4925701890293,176.77493100000265,13530.0,36.825,13530,6.8
2297,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoyYmFiN2E4ZC0zZjA5LTQ3ZDMtODU5OC0xZDVlODRlNmY4ZjE=,2021-09-23 07:15:57,"['cat in box', 'non_elimination']","7:15:56	7:16:18	Confirmed activity, cat in the box, non-elimination
",Husker,5587,"[2626, 4244, 3075, 4317]",14154.0,20335.0,15425.5284375,2121.594826275967,79.97494700000289,14250.0,33.175,14262,7.2
2298,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoyYmZjNGNjNi1kODFmLTQ1MzQtOTU3Zi0xZTQ0NzhmMjZiNmY=,2021-01-12 07:06:37,"['cat in box', 'defecation']","7:06:43	7:09:31	Confirmed activity, cat in the box, defecation
",Husker,5501,"[3135, 3190, 3442, 4129]",13935.0,20468.0,17954.306030701755,2424.261484276431,227.9749300000005,13940.0,38.525,13896,7.1
2299,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoyYzFlODdmMi0wNDA5LTQ5ODQtOGNkYS05NzUyM2NmNGJmZmU=,2021-09-22 07:01:32,"['cat in box', 'urination']","7:02:32	7:03:57	Confirmed activity, cat in the box, urination
",Husker,5418,"[3820, 3557, 2643, 4103]",14094.0,20669.0,16493.38268442623,2674.526221043645,195.17494500000248,14150.0,41.075,14123,7.0
2300,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjoyZjA4MmY4Mi01MzcwLTQ1NzMtOWYyYi03ZjA4MDJmYTBmZjA=,2021-01-08 14:33:59,"['urination', 'cat in box']","14:33:56	14:35:01	Confirmed activity, cat in the box, urination 
",Husker,5567,"[1857, 3581, 3798, 5120]",14368.0,20823.0,17158.3696192053,2777.342291782835,120.7749419999992,14380.0,24.8,14356,14.6
2301,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjozNGZkOGI2OC1mYWVlLTQzYTItOTc2Mi00ZjZmY2NhNWFmMTU=,2021-02-20 14:42:51,"['cat in box', 'urination']","14:42:48	14:43:58	Confirmed activity, cat in the box, urination 
",Husker,5540,"[2718, 2739, 3070, 5278]",13838.0,20697.0,16698.56665348101,2755.3387509254994,126.37495100000253,13840.0,39.05,13805,14.7
2302,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjozNTFmZWI0YS0zNzE3LTRhNmEtYTZkNi0zODFkYWQ5ZDljOWU=,2021-01-21 23:01:51,"['urination', 'cat in box']","23:01:43	23:05:06	Confirmed activity, cat in the box, urination 
",Husker,5518,"[3450, 1994, 3639, 3041]",11677.0,26484.0,16361.846992924528,2362.4038360734717,254.3749309999993,12160.0,34.1,12124,23.0
2303,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjozOGVhNTAwMS02ZTM0LTQ2MGYtOTE3Ni0xNDZjNjZlYWE4MTY=,2021-09-20 08:27:54,"['non_elimination', 'cat in box']","8:27:59	8:28:19	Confirmed activity, cat in the box, non-elimination
",Husker,5420,"[2223, 3113, 4104, 4846]",14271.0,20408.0,15519.947704081633,2253.1356530285766,78.37494600000309,14290.0,46.325,14286,8.5
2304,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjozOTlkNzcwMS04YTIyLTRiMDMtYmUzMy03OWVmZDEwY2NkZTA=,2021-01-03 10:54:09,"['cat in box', 'defecation']","10:54:22	10:57:00	Confirmed activity, cat in the box, defecation
",Husker,5458,"[974, 3329, 2736, 6507]",13556.0,21138.0,17489.36120283019,2473.442470809123,211.9749299999993,13600.0,32.325,13546,10.9
2305,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjozYjk2MzA4OC00ZTE4LTRhOTgtODJjOS01ODFiMTMxZmJkOGY=,2021-02-16 16:04:21,"['non_elimination', 'cat in box']","16:04:25	16:04:26	Confirmed activity, cat in the box, non-elimination
",Husker,6169,"[3023, 3243, 2562, 3775]",12205.0,35234.0,12650.151785714286,662.6170365163065,61.57494200000292,12590.0,32.4,12603,16.1
2306,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjozYmY4ZWM2Ny0zZGVkLTQ5MDQtOTI3MC1iYTg4Y2Q2NjViODQ=,2021-02-14 08:01:57,"['urination', 'cat in box']","8:01:42	8:03:55	Confirmed activity, cat in the box, urination 
",,5566,"[1972, 2288, 3967, 4658]",12911.0,19519.0,16567.49509529148,2636.643675135601,178.3749340000029,12910.0,42.6,12885,8.0
2307,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjphNGU3ZDlkMS1hOGRlLTQwNTctOTM4OC04NjhhYjE1MjE0ZGI=,2021-01-09 10:54:28,"['urination', 'cat in box']","10:54:29	10:56:00	Confirmed activity, cat in the box, urination 
",Husker,5573,"[2810, 3517, 3944, 4041]",14146.0,20923.0,17632.370463709678,2729.427882538161,148.774932000003,14340.0,29.025,14312,10.9
2308,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjphNzQwYjU1Yy0xYWUyLTQyYWMtYjZlMy1mOTkyZTAzZmYwYjU=,2021-02-10 13:59:20,"['defecation', 'cat in box']","13:59:15	14:04:03	Confirmed activity, cat in the box, defecation
		
",Husker,5614,"[1771, 2753, 4754, 4215]",13514.0,20300.0,18145.194661458332,2141.6015726647956,345.57493100000283,13530.0,51.95,13493,14.0
2309,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjphYjdhODMwMC00N2RhLTQ2OGEtODRlZi0wNjc0ZDNjYTNmYzE=,2021-01-15 06:54:54,"['non_elimination', 'cat in box']","6:54:45	6:55:12	Confirmed activity, cat in the box, non-elimination
",Husker,5565,"[1858, 1840, 3548, 5905]",13148.0,18878.0,14042.116758241758,2010.4617460319316,72.77494700000284,13150.0,42.175,13151,6.9
2310,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjphZjc4NWY3OS00YjlkLTQ4YWQtYmYwMS05N2I0ZWFjNzAxYzg=,2021-01-18 06:27:56,"['urination', 'cat in box']","6:28:03	6:29:44	Confirmed activity, cat in the box, urination 
",Husker,5549,"[1800, 1810, 4662, 4457]",12754.0,19288.0,16182.485953282829,2685.281377825769,158.37501399999996,12760.0,38.65,12729,6.5
2311,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpiNzgzNjI1Zi1kYmZmLTRjMDEtOTg0Zi0xODcwY2UwZDY2MTE=,2021-02-05 13:11:27,"['non_elimination', 'cat in box']","13:11:35	13:12:05	Confirmed activity, cat in the box, non-elimination
",Husker,3115,"[3439, 2125, 3665, 4954]",14140.0,17887.0,14958.053325688074,1207.6095377022982,87.17493099998865,14170.0,26.875,14183,13.2
2312,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpjMTQxODhjOC1mNjdlLTRmMGItYWIyOC1kYjQwMDgwZmNkZjk=,2021-02-05 09:33:41,"['cat in box', 'urination']","9:33:51	9:35:30	Confirmed activity, cat in the box, urination 
",Husker,5580,"[2715, 2351, 3999, 5002]",14111.0,20448.0,17532.82534898477,2699.937635170632,157.5749790000027,14120.0,30.575,14067,9.6
2313,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpjMzY5YTBkNS05ZmQ2LTQyODktYTUxNi1lYWNlYjIyYzY5NWQ=,2021-09-03 16:20:54,"['urination', 'cat in box']","16:20:52	16:21:44	Confirmed activity, cat in the box, urination
",,5344,"[820, 2404, 2094, 3907]",9196.0,15363.0,11501.455193014706,2565.0353866720534,108.77494600000271,9250.0,31.65,9225,16.3
2314,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpjNGExYzNkOS0xNTEzLTQxNGYtYmYxOC1hZWJjNGE0MDVhZDQ=,2021-01-13 08:25:22,"['urination', 'cat in box']","8:25:15	8:27:16	Confirmed activity, cat in the box, urination 
",Husker,5100,"[2523, 3560, 2615, 2099]",10894.0,17357.0,14207.754360465116,2366.3651722913373,171.97494900000265,11040.0,49.0,10797,8.4
2315,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpjNmY5Yjg5Zi0wZGVlLTQ4ODktOGQ5YS1lNjA0Yjk0YjkxMjE=,2021-01-19 13:06:39,"['urination', 'cat in box']","13:06:48	13:08:13	Confirmed activity, cat in the box, urination 
",Husker,5479,"[2749, 1322, 5074, 3218]",12408.0,18676.0,15559.75386235955,2702.690049744737,142.37494200000265,12410.0,39.475,12363,13.1
2316,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpjOWU1N2NkOS1mZjM3LTRiNTAtYTczNC0xMDg3NmFmMWQxYTI=,2021-02-01 06:31:20,"['cat in box', 'urination']","6:31:24	6:32:55	Confirmed activity, cat in the box, urination 
",Husker,5574,"[3258, 1699, 4339, 3474]",12786.0,19287.0,16087.74882392473,2733.840737227312,148.77493100000265,12790.0,45.05,12770,6.5
2317,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpjYjE1NTg1My05MjI2LTRjY2MtOGNmOS0xZjY3MWUyM2I3NTg=,2021-01-24 15:12:18,"['urination', 'cat in box']","15:12:18	15:!4:18	Confirmed activity, cat in the box, urination 
",Husker,5604,"[3858, 1597, 4041, 3996]",13457.0,20534.0,16850.97130681818,2712.458046933079,175.97493200000292,13480.0,51.075,13492,15.2
2318,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpjYzU4ZTQxNS04OTg4LTRlNDUtYWMwMC01MTllZGM0Y2Q3Yjk=,2021-02-14 14:51:34,"['cat in box', 'urination']","14:51:34	14:53:09	Confirmed activity, cat in the box, urination 
",Husker,5627,"[1607, 2043, 4378, 4884]",12943.0,19797.0,16324.59884868421,2742.581637183568,151.9749380000028,12940.0,35.775,12912,14.8
2319,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpjZGQzNTY3Ni01YmU2LTQ3ZTEtOTA5Yy1hNzdjNDM2NDc2MDQ=,2021-02-11 23:37:43,"['cat in box', 'urination']","23:37:29	23:39:39	Confirmed activity, cat in the box, urination 
",Husker,5573,"[2093, 2512, 3889, 4744]",13292.0,19555.0,16974.59527777778,2631.8213055691326,179.97495600000286,13290.0,42.6,13238,23.6
2320,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpkMTk2NjlkNi02OTIwLTQ5NDUtOGMyYS0wNWRlZjY3ZWY5NDA=,2021-01-24 01:45:01,"['urination', 'cat in box']","1:44:58	1:47:22	Confirmed activity, cat in the box, urination 
",Husker,5530,"[3926, 2863, 3946, 3033]",13815.0,20152.0,17436.782738095237,2555.618665394291,201.57493300000303,13820.0,31.725,13768,1.8
2321,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpkNTYwZDk1Ny05NDJjLTRjY2YtYjIzOC04ODVmMTI5NWYyYTA=,2021-01-28 09:28:12,"['cat in box', 'urination']","9:29:09	9:29:42	Confirmed activity, cat in the box, urination 
",Husker,5528,"[2202, 1086, 4724, 5381]",13411.0,21298.0,16715.94847074468,2706.413542067427,150.37495300000273,13430.0,27.925,13393,9.5
2322,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpkOTVhMzAzMC04NDI5LTRmNGQtYmU1NC02ODY2Yzk2ZGU2ZWU=,2021-01-17 03:28:15,"['cat in box', 'non_elimination']","3:29:02	3:29:19	Confirmed activity, cat in the box, non-elimination
",Husker,5578,"[3507, 1740, 3464, 4079]",12745.0,19318.0,13512.337931034483,1826.8500651727613,115.97494200000278,12780.0,45.9,12790,3.5
2323,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpkOTViNTIyYy00YzI3LTQwMDAtOTAxOS0yNGVlNzc1ZTZiM2I=,2021-09-22 08:31:09,"['defecation', 'cat in box']","8:31:31	8:34:29	Confirmed activity, cat in the box, defecation
",Husker,5367,"[2487, 2914, 3737, 5032]",14172.0,20835.0,17845.452182539684,2400.4172828807627,251.9749380000028,14240.0,45.1,14170,8.5
2324,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpkYzI2YThlNC00Mjg2LTQ1N2YtODhhMS1lMTY5MDY4ODI3NDg=,2021-01-15 13:31:52,"['urination', 'cat in box']","13:31:56	13:33:04	Confirmed activity, cat in the box, urination 
",Husker,5267,"[1956, 1859, 4034, 4860]",13032.0,19501.0,15805.509433962265,2643.9415929912525,127.17493900000272,13040.0,14.625,12709,13.5
2325,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjpkZDk0MGZkMi03MjI1LTQyYzgtOGJmZC1kZDg5ZThlZDUwM2Q=,2021-02-13 06:53:52,"['non_elimination', 'cat in box']","6:53:47	6:54:06	Confirmed activity, cat in the box, non-elimination
",Husker,5685,"[1377, 1722, 4347, 5769]",13206.0,19213.0,14241.288563829787,2128.112267618228,75.1749490000027,13210.0,40.225,13215,6.9
2326,VA00000000000058,RXZlbnRJbmZvcm1hdGlvbjplMzhmZTEyZi1iN2YwLTRkNTktYTRkZC1lOWUyMTllM2I4ZTQ=,2021-09-21 06:12:01,"['cat in box', 'urination']","6:11:59	6:13:41	Confirmed activity, cat in the box, urination
",Husker,5376,"[2077, 3255, 4419, 4531]",14301.0,20683.0,17563.087727864582,2624.8975797547514,153.57494400000292,14330.0,44.875,14282,6.2
